GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030,D031,D032,D033,D034,D035,D036,D037,D038,D039,D040,D041,D042,D043,D044,D045,D046,D047,D048,D049
Id,Id2,Geography,Total:,Male:,Male: - Under 5 years,Male: - 5 to 9 years,Male: - 10 to 14 years,Male: - 15 to 17 years,Male: - 18 and 19 years,Male: - 20 years,Male: - 21 years,Male: - 22 to 24 years,Male: - 25 to 29 years,Male: - 30 to 34 years,Male: - 35 to 39 years,Male: - 40 to 44 years,Male: - 45 to 49 years,Male: - 50 to 54 years,Male: - 55 to 59 years,Male: - 60 and 61 years,Male: - 62 to 64 years,Male: - 65 and 66 years,Male: - 67 to 69 years,Male: - 70 to 74 years,Male: - 75 to 79 years,Male: - 80 to 84 years,Male: - 85 years and over,Female:,Female: - Under 5 years,Female: - 5 to 9 years,Female: - 10 to 14 years,Female: - 15 to 17 years,Female: - 18 and 19 years,Female: - 20 years,Female: - 21 years,Female: - 22 to 24 years,Female: - 25 to 29 years,Female: - 30 to 34 years,Female: - 35 to 39 years,Female: - 40 to 44 years,Female: - 45 to 49 years,Female: - 50 to 54 years,Female: - 55 to 59 years,Female: - 60 and 61 years,Female: - 62 to 64 years,Female: - 65 and 66 years,Female: - 67 to 69 years,Female: - 70 to 74 years,Female: - 75 to 79 years,Female: - 80 to 84 years,Female: - 85 years and over
1500000US040132168072,040132168072,"Block Group 2, Census Tract 2168.07, Maricopa County, Arizona",1789,861,42,65,47,23,14,3,6,18,43,41,59,41,67,61,62,20,37,26,33,44,42,35,32,928,33,43,47,19,7,3,4,25,38,41,64,70,76,64,78,42,47,31,31,48,46,36,35
1500000US040132168073,040132168073,"Block Group 3, Census Tract 2168.07, Maricopa County, Arizona",975,462,23,19,21,13,8,3,4,8,22,28,23,34,52,47,37,14,21,17,12,23,13,12,8,513,14,21,31,19,6,3,0,12,30,24,33,37,52,43,34,17,28,17,16,24,28,15,9
1500000US040132168091,040132168091,"Block Group 1, Census Tract 2168.09, Maricopa County, Arizona",2303,1085,28,66,56,58,17,14,6,19,14,19,38,59,78,90,87,29,62,40,52,79,72,74,28,1218,38,67,72,56,14,6,8,10,9,26,40,72,99,119,83,47,80,43,60,96,75,68,30
1500000US040132168092,040132168092,"Block Group 2, Census Tract 2168.09, Maricopa County, Arizona",1063,548,17,37,47,42,16,4,6,13,21,17,24,30,52,43,51,19,25,11,15,21,17,11,9,515,12,34,48,28,5,3,1,16,15,13,30,41,60,41,42,16,30,8,12,25,14,15,6
1500000US040132168093,040132168093,"Block Group 3, Census Tract 2168.09, Maricopa County, Arizona",1573,771,29,60,71,51,24,11,2,7,20,11,39,56,85,86,63,16,36,16,24,34,9,9,12,802,38,59,84,41,15,5,5,11,19,13,37,82,107,83,59,18,29,13,24,23,14,5,18
1500000US040132168101,040132168101,"Block Group 1, Census Tract 2168.10, Maricopa County, Arizona",1318,524,12,16,13,12,7,1,6,26,46,44,41,40,29,30,38,9,21,9,26,20,17,17,44,794,16,15,10,10,9,2,2,25,53,51,52,31,53,51,43,21,37,31,38,51,65,64,64
1500000US040132168131,040132168131,"Block Group 1, Census Tract 2168.13, Maricopa County, Arizona",1486,706,39,32,33,22,12,5,3,17,53,42,38,49,36,54,47,30,42,8,22,46,28,33,15,780,27,37,33,21,6,1,4,27,41,38,55,40,50,64,77,34,49,26,28,40,31,13,38
1500000US040132168132,040132168132,"Block Group 2, Census Tract 2168.13, Maricopa County, Arizona",841,386,4,4,3,4,2,1,0,6,7,11,16,16,15,16,28,11,30,21,38,61,48,24,20,455,4,3,4,4,4,0,2,6,15,8,9,18,13,31,47,19,38,28,48,54,39,38,23
1500000US040132168133,040132168133,"Block Group 3, Census Tract 2168.13, Maricopa County, Arizona",739,344,2,5,12,5,7,1,1,4,7,14,10,14,14,30,31,20,21,13,27,39,22,30,15,395,6,13,10,6,3,0,1,2,4,4,5,17,21,42,28,21,29,16,33,43,31,35,25
1500000US040132168134,040132168134,"Block Group 4, Census Tract 2168.13, Maricopa County, Arizona",975,492,34,34,36,17,8,1,2,12,9,13,37,29,37,34,43,20,28,12,26,25,15,14,6,483,24,30,22,12,3,3,0,3,13,17,29,34,46,29,56,27,34,11,23,42,5,14,6
1500000US040132168161,040132168161,"Block Group 1, Census Tract 2168.16, Maricopa County, Arizona",2002,1006,43,76,88,70,28,9,5,29,31,31,44,62,90,79,79,33,52,28,31,44,25,17,12,996,37,77,83,65,11,4,5,28,28,35,57,71,91,92,78,31,43,21,30,36,19,24,30
1500000US040132168162,040132168162,"Block Group 2, Census Tract 2168.16, Maricopa County, Arizona",1975,1012,38,76,112,55,27,19,11,12,15,13,31,68,104,100,92,28,56,24,33,41,29,17,11,963,24,68,100,47,25,6,9,18,14,20,44,69,117,100,93,31,37,28,24,35,23,16,15
1500000US040132168163,040132168163,"Block Group 3, Census Tract 2168.16, Maricopa County, Arizona",1554,747,28,29,60,33,15,6,2,10,18,17,39,59,44,63,56,17,36,27,28,50,36,48,26,807,22,43,43,35,12,4,4,11,19,28,32,54,57,56,66,22,50,33,38,59,55,42,22
1500000US040132168181,040132168181,"Block Group 1, Census Tract 2168.18, Maricopa County, Arizona",1299,607,21,29,25,21,8,7,2,11,28,24,24,32,44,42,53,20,32,19,44,51,32,21,17,692,20,34,26,26,11,2,2,13,34,19,35,45,47,71,59,27,44,25,33,38,31,31,19
1500000US040132168182,040132168182,"Block Group 2, Census Tract 2168.18, Maricopa County, Arizona",1479,700,18,24,42,18,13,4,5,17,21,23,24,42,58,57,59,28,37,23,40,57,41,27,22,779,18,26,32,24,16,3,2,12,18,28,34,46,62,71,71,31,63,27,46,47,42,39,21
1500000US040132168183,040132168183,"Block Group 3, Census Tract 2168.18, Maricopa County, Arizona",1810,824,30,44,41,21,15,7,3,24,41,50,41,49,76,66,60,23,31,28,29,59,40,28,18,986,28,24,40,29,17,5,5,18,41,64,54,61,68,75,80,44,49,29,46,75,49,41,44
1500000US040132168184,040132168184,"Block Group 4, Census Tract 2168.18, Maricopa County, Arizona",699,274,6,5,5,2,1,0,0,4,9,6,12,4,11,9,8,8,19,17,19,26,22,22,59,425,4,6,5,3,0,0,1,3,4,3,13,7,15,20,28,15,23,21,16,24,45,62,107
1500000US040132168185,040132168185,"Block Group 5, Census Tract 2168.18, Maricopa County, Arizona",1357,653,30,18,26,22,17,8,10,15,37,33,27,38,47,44,54,28,29,21,25,54,34,19,17,704,22,21,19,12,16,7,8,18,25,25,32,36,61,61,56,35,51,32,46,39,30,35,17
1500000US040132168191,040132168191,"Block Group 1, Census Tract 2168.19, Maricopa County, Arizona",2487,1227,42,48,71,55,30,4,4,16,12,20,35,69,97,135,131,45,83,54,89,82,51,31,23,1260,36,36,79,42,22,8,5,15,19,22,51,84,140,136,140,51,100,48,61,58,53,33,21
1500000US040132168192,040132168192,"Block Group 2, Census Tract 2168.19, Maricopa County, Arizona",2079,1005,42,46,78,43,25,8,6,15,27,24,51,61,78,83,92,34,59,35,39,58,43,31,27,1074,36,44,59,33,23,10,6,20,22,33,54,69,101,94,102,40,68,37,36,62,54,43,28
1500000US040132168193,040132168193,"Block Group 3, Census Tract 2168.19, Maricopa County, Arizona",1520,737,10,25,35,16,8,4,3,16,9,13,27,40,62,71,73,34,59,43,54,81,33,15,6,783,19,29,33,22,6,4,6,3,12,17,19,54,61,86,84,43,82,34,47,62,35,11,14
1500000US040132168201,040132168201,"Block Group 1, Census Tract 2168.20, Maricopa County, Arizona",1061,487,8,16,13,3,4,0,1,4,6,9,9,24,22,34,42,17,41,26,30,66,37,45,30,574,5,12,10,10,5,2,2,3,10,5,18,16,22,46,68,32,36,30,40,75,58,44,25
1500000US040132168202,040132168202,"Block Group 2, Census Tract 2168.20, Maricopa County, Arizona",1554,729,25,56,37,30,19,12,5,25,35,31,38,51,48,63,56,21,37,21,26,30,28,22,13,825,28,30,42,18,10,9,8,29,39,49,49,52,75,69,85,27,46,15,29,45,32,18,21
1500000US040132168203,040132168203,"Block Group 3, Census Tract 2168.20, Maricopa County, Arizona",1446,718,34,44,35,33,20,2,5,17,21,18,36,55,66,69,77,18,35,13,23,40,27,17,13,728,36,37,36,21,16,9,3,15,29,26,49,43,63,59,84,18,32,17,26,34,29,29,17
1500000US040132168211,040132168211,"Block Group 1, Census Tract 2168.21, Maricopa County, Arizona",997,491,13,30,25,15,3,0,4,7,15,11,20,36,39,39,47,17,37,21,30,36,24,12,10,506,11,19,25,15,9,2,5,12,6,14,20,34,40,64,50,14,44,20,31,31,13,16,11
1500000US040132168212,040132168212,"Block Group 2, Census Tract 2168.21, Maricopa County, Arizona",1553,751,20,22,20,18,5,1,3,7,11,11,30,41,38,76,88,37,90,52,61,65,29,11,15,802,27,29,21,20,9,6,2,8,13,13,29,38,69,82,111,50,93,36,60,42,22,16,6
1500000US040132168213,040132168213,"Block Group 3, Census Tract 2168.21, Maricopa County, Arizona",2223,1089,41,39,47,32,19,8,1,33,37,31,41,54,74,109,102,40,62,52,66,86,50,34,31,1134,24,38,34,36,8,7,13,15,31,37,43,69,105,98,126,56,68,43,69,88,45,42,39
1500000US040132168214,040132168214,"Block Group 4, Census Tract 2168.21, Maricopa County, Arizona",964,470,10,23,25,14,13,3,2,8,6,8,18,28,44,43,45,22,45,13,21,32,28,10,9,494,17,26,20,14,5,3,1,9,3,12,17,32,44,59,56,15,39,15,24,34,23,14,12
1500000US040132168221,040132168221,"Block Group 1, Census Tract 2168.22, Maricopa County, Arizona",1766,858,21,46,40,28,7,1,1,6,8,12,23,41,62,63,89,44,80,38,79,87,53,18,11,908,23,44,37,23,6,3,2,9,12,15,34,48,68,76,119,56,76,44,75,71,31,20,16
1500000US040132168222,040132168222,"Block Group 2, Census Tract 2168.22, Maricopa County, Arizona",1215,573,18,14,19,11,5,3,2,4,5,8,16,20,39,46,50,28,55,43,60,68,37,16,6,642,15,15,17,12,5,2,1,11,9,6,24,33,42,60,83,45,53,47,56,48,28,25,5
1500000US040132168223,040132168223,"Block Group 3, Census Tract 2168.22, Maricopa County, Arizona",1175,580,16,35,42,29,10,5,2,7,8,11,24,26,58,66,64,31,32,14,32,18,26,15,9,595,14,31,38,25,8,4,5,7,17,9,16,39,65,66,71,23,36,24,24,22,25,11,15
1500000US040132168261,040132168261,"Block Group 1, Census Tract 2168.26, Maricopa County, Arizona",1099,419,11,10,7,9,2,3,2,7,42,41,31,18,29,15,26,11,7,17,27,17,25,27,35,680,6,11,16,5,6,3,2,15,45,35,27,32,39,41,35,13,22,12,19,39,41,61,155
1500000US040132168262,040132168262,"Block Group 2, Census Tract 2168.26, Maricopa County, Arizona",1699,736,34,34,27,34,15,5,3,19,41,49,36,49,47,54,54,24,15,15,20,27,30,36,68,963,35,29,24,19,9,1,7,21,45,47,43,47,48,68,71,17,35,16,27,36,54,79,185
1500000US040132168263,040132168263,"Block Group 3, Census Tract 2168.26, Maricopa County, Arizona",1019,441,14,15,11,11,6,4,2,15,55,46,41,29,25,38,26,12,14,3,14,16,20,12,12,578,20,12,18,13,1,7,3,27,53,38,33,27,51,57,52,17,29,13,14,33,25,22,13
1500000US040132168264,040132168264,"Block Group 4, Census Tract 2168.26, Maricopa County, Arizona",704,336,15,23,26,11,9,3,4,6,22,22,20,28,37,33,22,9,7,2,9,12,9,3,4,368,15,24,19,15,8,2,5,11,21,23,26,28,37,30,26,7,17,7,14,13,10,9,1
1500000US040132168291,040132168291,"Block Group 1, Census Tract 2168.29, Maricopa County, Arizona",1755,872,29,30,18,16,11,3,1,5,18,17,35,56,63,66,107,51,95,55,76,60,39,14,7,883,26,33,30,13,10,1,3,8,13,21,39,58,71,102,121,55,72,55,71,45,24,8,4
1500000US040132168292,040132168292,"Block Group 2, Census Tract 2168.29, Maricopa County, Arizona",1612,810,40,43,43,14,8,4,4,5,16,24,46,58,65,54,86,34,62,34,56,70,23,16,5,802,33,36,36,23,3,2,3,6,21,23,51,68,69,72,101,51,52,31,42,42,22,6,9
1500000US040132168293,040132168293,"Block Group 3, Census Tract 2168.29, Maricopa County, Arizona",1323,654,17,17,11,10,4,0,0,4,13,13,22,32,37,48,87,34,71,44,60,72,26,26,6,669,16,10,16,11,2,3,0,4,18,15,18,38,42,69,115,48,68,41,48,40,26,9,12
1500000US040132168301,040132168301,"Block Group 1, Census Tract 2168.30, Maricopa County, Arizona",1645,779,32,24,40,29,26,8,5,54,108,72,55,45,56,61,37,17,22,7,24,28,15,8,6,866,23,30,34,28,21,7,14,49,97,72,63,52,50,66,70,20,38,19,22,36,20,18,17
1500000US040132168302,040132168302,"Block Group 2, Census Tract 2168.30, Maricopa County, Arizona",1499,636,20,19,35,24,23,8,8,36,78,39,37,39,39,53,37,13,20,10,4,16,17,20,41,863,22,31,39,32,19,7,8,35,69,41,31,59,65,62,35,15,15,7,21,23,27,39,161
1500000US040132168311,040132168311,"Block Group 1, Census Tract 2168.31, Maricopa County, Arizona",1235,639,24,37,75,59,14,6,4,15,16,7,25,37,64,72,59,18,18,14,14,22,16,14,9,596,16,37,64,36,16,6,5,9,10,14,26,57,68,55,46,14,18,10,20,28,17,14,10
1500000US040132168312,040132168312,"Block Group 2, Census Tract 2168.31, Maricopa County, Arizona",1661,805,21,39,65,33,14,4,6,16,16,28,36,41,79,84,65,29,43,21,25,57,30,35,18,856,26,45,45,28,8,5,3,11,22,32,33,57,66,88,79,24,49,34,43,54,47,30,27
1500000US040132168321,040132168321,"Block Group 1, Census Tract 2168.32, Maricopa County, Arizona",1151,535,19,15,25,15,9,1,2,4,8,11,22,26,28,45,52,25,35,20,39,46,42,28,18,616,13,14,22,11,2,5,2,11,22,15,16,30,42,59,65,30,30,27,53,44,56,27,20
1500000US040132168322,040132168322,"Block Group 2, Census Tract 2168.32, Maricopa County, Arizona",1117,480,11,10,8,1,0,0,1,3,21,15,13,16,13,23,32,14,31,21,33,58,63,65,28,637,11,4,7,9,0,1,0,10,17,24,12,22,22,36,58,29,51,30,41,87,77,55,34
1500000US040132168331,040132168331,"Block Group 1, Census Tract 2168.33, Maricopa County, Arizona",1648,756,25,33,34,25,14,5,2,20,34,46,53,52,49,67,67,25,43,14,35,36,30,24,23,892,27,42,31,23,14,5,2,17,57,43,46,62,55,79,93,23,46,27,45,52,39,30,34
1500000US040132168332,040132168332,"Block Group 2, Census Tract 2168.33, Maricopa County, Arizona",1300,650,22,35,34,25,11,8,8,15,19,13,23,36,50,67,67,22,39,21,35,40,31,20,9,650,16,22,26,28,9,3,5,16,16,17,24,34,54,86,71,24,44,24,27,43,29,18,14
1500000US040132168333,040132168333,"Block Group 3, Census Tract 2168.33, Maricopa County, Arizona",1550,732,31,48,50,35,20,6,3,21,28,21,29,54,61,67,64,22,27,22,29,38,21,17,18,818,31,56,49,29,14,12,5,16,23,29,40,60,82,78,74,21,39,23,27,38,25,29,18
1500000US040132168341,040132168341,"Block Group 1, Census Tract 2168.34, Maricopa County, Arizona",1240,597,16,27,33,26,6,1,5,13,14,13,11,30,39,53,49,20,34,31,35,51,36,32,22,643,17,29,32,23,6,4,2,3,19,12,21,25,53,67,58,25,38,29,41,54,31,33,21
1500000US040132168342,040132168342,"Block Group 2, Census Tract 2168.34, Maricopa County, Arizona",978,445,9,5,15,11,6,2,1,11,7,13,20,12,26,34,49,18,30,20,33,48,35,25,15,533,17,8,14,7,4,3,1,11,13,14,9,18,35,51,46,28,33,31,47,55,35,27,26
1500000US040132168351,040132168351,"Block Group 1, Census Tract 2168.35, Maricopa County, Arizona",1707,820,24,20,22,7,12,8,3,40,101,63,64,52,47,61,53,15,39,18,38,45,35,28,25,887,33,13,18,12,3,9,3,44,98,76,47,45,62,51,65,28,42,36,38,70,50,21,23
1500000US040132168352,040132168352,"Block Group 2, Census Tract 2168.35, Maricopa County, Arizona",776,355,7,7,3,4,2,0,1,11,32,25,16,17,17,14,32,9,16,11,26,34,30,21,20,421,12,6,10,4,1,1,0,12,44,18,14,23,19,28,29,20,21,12,28,33,30,29,27
1500000US040132168361,040132168361,"Block Group 1, Census Tract 2168.36, Maricopa County, Arizona",2055,1038,36,64,91,62,43,10,10,26,33,20,38,71,85,108,114,30,41,22,38,44,25,15,12,1017,42,66,97,61,19,13,5,13,19,25,52,77,100,117,99,23,37,28,32,38,24,14,16
1500000US040132168362,040132168362,"Block Group 2, Census Tract 2168.36, Maricopa County, Arizona",1525,717,23,44,53,26,18,6,7,14,45,44,44,61,59,64,54,30,25,11,14,30,23,14,8,808,28,43,50,28,16,7,5,20,40,43,45,73,78,73,79,29,38,10,20,28,23,17,15
1500000US040132168371,040132168371,"Block Group 1, Census Tract 2168.37, Maricopa County, Arizona",1121,530,14,22,27,10,21,5,6,52,63,49,39,30,46,43,33,14,10,6,11,9,12,4,4,591,23,29,24,16,19,9,14,40,79,28,39,37,43,46,47,15,15,12,14,14,10,13,5
1500000US040132168372,040132168372,"Block Group 2, Census Tract 2168.37, Maricopa County, Arizona",1870,884,36,30,54,40,24,9,15,24,68,72,55,52,80,83,61,21,37,19,20,29,18,20,17,986,46,33,53,31,22,7,9,30,67,60,62,65,101,94,73,21,53,15,32,33,34,31,14
1500000US040132168373,040132168373,"Block Group 3, Census Tract 2168.37, Maricopa County, Arizona",1617,752,41,31,23,25,21,9,6,55,103,80,64,50,58,48,36,19,20,11,9,18,12,5,8,865,42,33,34,20,21,4,19,63,115,68,62,74,77,57,42,19,23,9,15,21,19,14,14
1500000US040132168381,040132168381,"Block Group 1, Census Tract 2168.38, Maricopa County, Arizona",1767,815,48,49,43,35,12,7,7,41,64,61,53,52,65,57,63,21,34,16,18,23,21,12,13,952,38,48,46,23,16,11,12,43,69,65,75,55,82,87,67,30,44,12,26,39,26,20,18
1500000US040132168382,040132168382,"Block Group 2, Census Tract 2168.38, Maricopa County, Arizona",1300,656,30,53,48,36,22,6,9,25,20,30,37,40,58,67,53,32,26,13,10,11,15,13,2,644,24,29,43,35,14,2,8,23,21,23,35,59,78,72,62,20,23,8,11,17,11,17,9
1500000US040132168383,040132168383,"Block Group 3, Census Tract 2168.38, Maricopa County, Arizona",1724,822,44,49,45,26,20,9,4,24,33,41,55,64,62,70,77,37,28,11,29,39,28,21,6,902,56,60,43,28,17,6,8,21,28,50,53,69,85,86,85,30,38,22,23,33,29,20,12
1500000US040132168391,040132168391,"Block Group 1, Census Tract 2168.39, Maricopa County, Arizona",1218,570,27,38,28,28,11,7,9,14,14,14,22,49,52,78,40,28,26,8,12,23,19,14,9,648,30,48,43,26,11,7,4,10,16,19,25,48,55,78,63,20,38,15,16,25,21,19,11
1500000US040132168392,040132168392,"Block Group 2, Census Tract 2168.39, Maricopa County, Arizona",1282,597,20,31,37,35,16,7,3,11,28,30,43,48,51,55,61,19,24,14,17,12,17,14,4,685,27,37,36,37,11,9,4,14,24,35,43,50,63,62,63,30,31,15,14,36,16,16,12
1500000US040132168393,040132168393,"Block Group 3, Census Tract 2168.39, Maricopa County, Arizona",1453,723,29,53,74,55,20,5,10,6,5,12,27,56,70,83,72,17,41,19,18,23,12,12,4,730,33,61,66,40,14,6,5,9,9,27,49,50,93,78,61,23,32,17,11,21,12,10,3
1500000US040132168401,040132168401,"Block Group 1, Census Tract 2168.40, Maricopa County, Arizona",2565,1240,85,113,109,47,26,4,6,14,28,56,100,121,136,88,69,27,52,20,36,49,26,18,10,1325,76,98,109,53,20,3,3,20,38,52,129,146,115,102,79,36,68,25,37,49,28,22,17
1500000US040132168402,040132168402,"Block Group 2, Census Tract 2168.40, Maricopa County, Arizona",1027,492,11,21,41,31,13,3,5,6,5,4,14,28,46,66,63,16,32,21,20,19,19,6,2,535,15,23,50,25,14,0,6,6,10,8,17,35,56,78,52,25,27,18,17,20,12,4,17
1500000US040132168403,040132168403,"Block Group 3, Census Tract 2168.40, Maricopa County, Arizona",1002,491,23,24,35,23,7,3,2,8,9,5,23,29,42,53,37,23,32,22,33,33,11,9,5,511,20,31,29,18,9,4,1,5,12,13,26,38,36,55,54,17,40,21,24,24,5,17,12
1500000US040132168411,040132168411,"Block Group 1, Census Tract 2168.41, Maricopa County, Arizona",1031,497,11,18,26,14,5,3,2,5,14,5,11,17,38,43,36,13,33,21,32,52,43,35,20,534,13,24,16,12,4,1,1,4,11,7,20,22,35,41,50,25,39,20,48,50,34,31,26
1500000US040132168412,040132168412,"Block Group 2, Census Tract 2168.41, Maricopa County, Arizona",2025,966,56,105,105,33,21,2,4,14,37,58,77,113,96,67,49,22,33,14,14,27,12,3,4,1059,75,98,100,40,4,2,9,21,48,61,114,125,101,56,64,28,26,18,18,15,13,11,12
1500000US040132168421,040132168421,"Block Group 1, Census Tract 2168.42, Maricopa County, Arizona",1076,544,35,45,35,24,7,1,5,2,11,11,33,54,44,36,41,24,33,15,20,33,21,8,6,532,27,39,31,10,3,2,3,6,12,18,36,52,51,48,42,19,37,22,21,31,10,5,7
1500000US040132168422,040132168422,"Block Group 2, Census Tract 2168.42, Maricopa County, Arizona",2480,1241,88,157,159,56,24,8,5,11,24,44,86,154,140,76,72,22,36,6,26,23,11,10,3,1239,89,128,144,51,21,5,4,14,37,63,108,147,133,84,62,24,26,9,28,26,12,9,15
1500000US040132168431,040132168431,"Block Group 1, Census Tract 2168.43, Maricopa County, Arizona",435,214,5,7,7,1,2,1,1,0,3,3,7,13,10,23,21,13,22,12,15,21,14,12,1,221,4,10,4,8,3,0,1,2,2,8,5,10,16,21,31,15,20,13,14,20,8,4,2
1500000US040132168432,040132168432,"Block Group 2, Census Tract 2168.43, Maricopa County, Arizona",913,447,1,8,8,9,5,1,3,3,2,5,7,9,13,24,47,17,63,26,43,53,49,36,15,466,3,9,8,13,4,0,0,1,5,6,7,9,23,39,70,31,55,34,41,50,34,16,8
1500000US040132168433,040132168433,"Block Group 3, Census Tract 2168.43, Maricopa County, Arizona",1966,948,20,22,22,11,4,2,3,6,12,13,37,45,53,62,102,64,105,69,96,72,72,39,17,1018,30,27,22,15,6,2,0,8,14,20,35,59,61,92,131,65,120,62,80,81,48,27,13
1500000US040132168441,040132168441,"Block Group 1, Census Tract 2168.44, Maricopa County, Arizona",1331,635,24,35,17,13,6,3,4,10,22,38,45,47,33,52,77,27,44,25,31,31,27,18,6,696,30,30,17,14,9,3,2,11,23,34,55,49,55,62,78,40,57,15,29,27,34,14,8
1500000US040132168442,040132168442,"Block Group 2, Census Tract 2168.44, Maricopa County, Arizona",1634,750,17,25,19,15,2,1,4,26,88,74,63,48,39,52,24,14,21,14,18,28,25,36,97,884,15,14,22,9,6,2,3,33,100,63,53,37,54,53,49,18,20,12,24,17,43,69,168
1500000US040132168451,040132168451,"Block Group 1, Census Tract 2168.45, Maricopa County, Arizona",954,460,29,22,20,8,2,3,1,16,52,51,36,40,39,32,29,6,18,12,12,12,9,7,4,494,27,22,15,5,7,4,8,19,51,62,30,35,36,51,30,8,22,9,21,16,6,6,4
1500000US040132168452,040132168452,"Block Group 2, Census Tract 2168.45, Maricopa County, Arizona",938,431,27,18,12,3,4,5,4,13,43,39,25,23,29,21,28,18,20,16,23,19,28,9,4,507,29,10,12,8,3,3,2,18,54,44,36,24,40,36,40,21,22,20,21,32,14,9,9
1500000US040132168461,040132168461,"Block Group 1, Census Tract 2168.46, Maricopa County, Arizona",1439,690,43,69,60,25,12,2,3,11,19,43,57,70,73,58,45,16,28,14,10,9,8,11,4,749,47,69,57,31,9,2,0,7,22,48,73,84,80,64,40,23,21,17,16,10,16,10,3
1500000US040132168462,040132168462,"Block Group 2, Census Tract 2168.46, Maricopa County, Arizona",2211,1083,66,62,56,35,13,6,9,43,117,118,120,97,96,70,46,20,32,12,12,19,21,9,4,1128,54,64,47,33,8,9,10,58,142,112,127,114,86,81,60,15,25,14,24,19,11,11,4
1500000US040132168463,040132168463,"Block Group 3, Census Tract 2168.46, Maricopa County, Arizona",1300,647,60,61,57,29,12,2,4,15,30,40,60,88,52,44,32,6,13,8,6,12,9,3,4,653,37,60,55,24,6,6,3,10,27,34,78,78,76,45,41,10,19,12,7,7,13,5,0
1500000US040132168464,040132168464,"Block Group 4, Census Tract 2168.46, Maricopa County, Arizona",1635,810,42,65,62,45,21,5,6,16,10,20,43,79,85,97,51,26,37,22,25,27,14,9,3,825,50,91,54,30,10,0,4,7,13,33,51,98,80,94,55,28,38,18,23,28,10,5,5
1500000US040132168471,040132168471,"Block Group 1, Census Tract 2168.47, Maricopa County, Arizona",1995,998,82,101,105,50,9,5,0,15,22,32,59,100,111,88,64,26,28,24,26,31,9,8,3,997,63,104,100,45,13,5,5,13,23,40,91,112,83,82,56,26,41,22,17,31,11,10,4
1500000US040132168472,040132168472,"Block Group 2, Census Tract 2168.47, Maricopa County, Arizona",3830,1839,192,182,113,54,13,5,10,21,65,133,197,202,130,129,83,52,66,47,41,47,31,16,10,1991,181,174,131,61,30,10,6,34,81,169,233,186,155,132,116,43,61,44,24,52,30,21,17
1500000US040132168481,040132168481,"Block Group 1, Census Tract 2168.48, Maricopa County, Arizona",1943,961,31,55,80,89,20,15,5,29,24,17,36,62,101,107,97,32,51,16,32,32,15,9,6,982,33,66,83,70,23,2,10,20,21,22,35,72,122,117,110,34,29,19,26,19,12,11,26
1500000US040132168482,040132168482,"Block Group 2, Census Tract 2168.48, Maricopa County, Arizona",1911,956,22,40,85,64,22,11,5,18,22,18,33,57,107,111,105,44,59,31,31,34,16,12,9,955,21,35,82,52,26,4,6,13,21,25,34,73,113,119,108,44,57,23,28,26,26,10,9
1500000US040132168483,040132168483,"Block Group 3, Census Tract 2168.48, Maricopa County, Arizona",2172,1069,38,46,61,47,16,3,2,8,19,23,33,61,110,143,107,57,73,41,54,60,37,22,8,1103,26,45,68,59,23,6,9,19,23,24,37,74,126,135,137,42,66,35,42,54,25,21,7
1500000US040132168491,040132168491,"Block Group 1, Census Tract 2168.49, Maricopa County, Arizona",1185,583,36,69,60,35,16,9,1,13,12,20,45,66,71,44,37,7,15,7,9,7,3,1,0,602,49,77,54,38,13,3,2,8,16,24,59,72,53,41,29,9,21,8,12,8,4,0,2
1500000US040132168492,040132168492,"Block Group 2, Census Tract 2168.49, Maricopa County, Arizona",842,408,15,19,20,16,3,2,1,4,4,4,10,30,32,39,48,19,32,14,23,41,15,12,5,434,12,21,31,22,1,0,1,7,5,10,19,29,39,54,47,19,22,15,31,32,11,3,3
1500000US040132168493,040132168493,"Block Group 3, Census Tract 2168.49, Maricopa County, Arizona",1681,835,28,56,80,53,16,6,6,18,12,19,17,62,84,119,80,31,50,21,22,32,14,5,4,846,26,63,88,57,27,7,5,10,16,16,34,65,98,121,75,25,34,17,18,19,18,5,2
1500000US040132168494,040132168494,"Block Group 4, Census Tract 2168.49, Maricopa County, Arizona",3028,1486,83,112,99,53,21,4,8,18,15,31,83,128,156,124,143,53,91,54,62,77,36,22,13,1542,74,108,110,64,22,5,3,14,25,53,100,151,151,129,134,77,91,42,68,47,40,23,11
1500000US040132168501,040132168501,"Block Group 1, Census Tract 2168.50, Maricopa County, Arizona",582,269,16,17,21,9,8,2,4,7,20,7,30,27,20,18,17,6,6,8,8,5,8,4,1,313,25,15,22,5,5,4,0,6,23,14,28,29,28,29,20,8,8,5,6,11,13,7,2
1500000US040132168502,040132168502,"Block Group 2, Census Tract 2168.50, Maricopa County, Arizona",2031,980,62,49,38,38,15,12,15,53,108,100,80,79,82,63,57,24,25,7,14,20,19,13,7,1051,56,44,43,29,17,13,20,70,134,99,87,70,87,69,65,18,25,14,21,27,18,18,7
